trade_date,上证综指,深证成指,沪深300,创业板指,上证50,中证500,中小板指,上证180
2020-01-20,3095.7873,11115.884,4185.8304,1982.1762,3065.9906,5587.5359,7237.2394,8958.3903
2020-01-21,3052.1419,10953.4131,4114.3085,1967.0268,3012.1123,5523.9419,7144.7315,8811.0197
2020-01-22,3060.7545,11072.0572,4131.9311,1993.8991,3017.8785,5575.5126,7281.6494,8833.862
2020-01-23,2976.5281,10681.904,4003.9013,1927.7418,2932.4932,5377.7411,7040.3603,8577.7007
2020-02-03,2746.6056,9779.6682,3688.3578,1795.7744,2727.0931,4910.9011,6433.4298,7947.2748
2020-02-04,2783.2875,10089.6665,3785.6376,1882.691,2794.6606,4996.4743,6669.4581,8116.4308
2020-02-05,2818.0878,10305.4984,3828.5272,1939.6198,2812.8993,5123.9619,6815.6786,8190.7069
2020-02-06,2866.5097,10601.3422,3899.7751,2012.2485,2854.8878,5282.8922,7006.2487,8320.8899
2020-02-07,2875.9636,10611.5512,3899.8693,2015.7993,2851.7105,5327.0369,6996.5635,8340.743
2020-02-10,2890.4878,10728.4595,3916.0052,2042.1773,2850.0642,5388.4349,7061.567,8357.5853
2020-02-11,2901.6744,10768.6277,3952.4643,2028.4442,2879.8575,5361.2768,7109.1762,8417.7988
2020-02-12,2926.8991,10940.7952,3984.4325,2085.278,2895.5859,5459.9461,7221.4809,8487.0014
2020-02-13,2906.0735,10864.3222,3959.9188,2064.5956,2875.4794,5412.8418,7172.5794,8431.66
2020-02-14,2917.0077,10916.3117,3987.7342,2069.2188,2895.0644,5420.8025,7215.1256,8488.7411
2020-02-17,2983.6224,11241.4993,4077.4241,2146.1776,2950.0699,5594.4366,7431.5543,8669.2145
2020-02-18,2984.9716,11306.4863,4057.5108,2170.9493,2924.3981,5660.8142,7447.6319,8621.7046
2020-02-19,2975.4019,11235.5959,4051.3107,2139.4372,2923.7633,5603.2626,7400.5657,8606.909
2020-02-20,3030.1542,11509.0875,4144.6561,2186.7374,2978.1829,5706.7127,7589.1584,8786.7211
2020-02-21,3039.6692,11629.6982,4149.4903,2226.6389,2968.1381,5784.0321,7686.8777,8776.9176
2020-02-24,3031.2333,11772.3755,4132.8388,2263.9716,2930.0332,5865.4665,7786.6589,8693.784
2020-02-25,3013.0501,11856.0815,4123.8543,2287.3117,2909.324,5897.7219,7880.8711,8639.7303
2020-02-26,2987.9287,11497.5532,4073.0152,2180.7012,2901.6734,5743.3929,7591.8083,8586.7782
2020-02-27,2991.3288,11534.0186,4084.8759,2196.7138,2912.0364,5753.7277,7597.1253,8614.3238
2020-02-28,2880.3038,10980.7746,3940.0488,2071.5665,2821.0419,5451.2897,7256.4399,8323.1064
2020-03-02,2970.9312,11381.7613,4069.6662,2135.4152,2907.8863,5656.4193,7510.4695,8592.4683
2020-03-03,2992.8968,11484.2118,4091.3615,2173.3465,2921.4435,5710.0235,7563.9288,8643.9468
2020-03-04,3011.6657,11493.0214,4115.0524,2169.4428,2947.5666,5716.5112,7532.9193,8709.7175
2020-03-05,3071.6771,11711.3726,4206.7251,2209.5883,3018.0701,5801.1199,7633.7777,8895.4123
2020-03-06,3034.5113,11582.8159,4138.5072,2192.9361,2964.8348,5763.8602,7566.0891,8740.9235
2020-03-09,2943.2907,11108.548,3997.1325,2093.0632,2868.8297,5525.8167,7232.9012,8455.6555
2020-03-10,2996.7618,11403.4665,4082.7315,2148.8097,2924.2165,5675.1113,7434.4665,8629.4254
2020-03-11,2968.5174,11200.0502,4028.4289,2101.4635,2888.3612,5589.5311,7295.6713,8524.0005
2020-03-12,2923.4856,10941.0135,3950.9111,2045.9255,2841.9824,5493.8838,7124.04,8389.9594
2020-03-13,2887.4265,10831.125,3895.3128,2030.58,2798.7695,5457.2006,7052.2371,8280.9346
2020-03-16,2789.2537,10253.2846,3727.8398,1910.7666,2694.0229,5200.1142,6644.4502,7961.3334
2020-03-17,2779.6407,10202.7534,3709.6822,1917.7019,2685.5907,5212.0619,6616.35,7944.9118
2020-03-18,2728.7563,10029.5687,3636.2565,1887.0419,2625.747,5119.4716,6546.8124,7774.3879
2020-03-19,2702.1296,10019.8582,3589.0926,1894.9431,2569.7891,5157.8235,6588.8828,7654.7969
2020-03-20,2745.6182,10150.1252,3653.2239,1915.0464,2628.4161,5219.2809,6635.7856,7798.793
2020-03-23,2660.1674,9691.5337,3530.3058,1827.0522,2559.6192,4998.9095,6301.502,7572.9106
2020-03-24,2722.4381,9921.6831,3625.1146,1876.9102,2639.3834,5096.0408,6422.3867,7779.3648
2020-03-25,2781.5913,10241.0761,3722.5181,1937.8546,2700.1865,5217.4237,6655.653,7954.835
2020-03-26,2764.9109,10155.3593,3698.0472,1927.2753,2689.2803,5166.1091,6595.9811,7916.4102
2020-03-27,2772.2033,10109.9066,3710.0605,1903.881,2701.4447,5137.3371,6545.8246,7953.5379
2020-03-30,2747.2138,9904.9511,3674.1108,1860.4845,2690.042,5027.4856,6416.8796,7906.5209
2020-03-31,2750.2962,9962.3047,3686.1551,1871.9174,2689.379,5041.4534,6504.0947,7912.5828
2020-04-01,2734.5215,9951.8367,3675.0758,1864.8002,2682.0795,5019.2187,6502.402,7874.9867
2020-04-02,2780.6379,10179.2045,3734.5306,1916.9506,2719.8864,5147.2019,6683.1515,7992.9006
2020-04-03,2763.9874,10110.1129,3713.2183,1906.6747,2708.8246,5107.0393,6632.7838,7950.0835
2020-04-07,2820.7634,10428.9132,3798.0214,1969.7818,2757.4064,5267.073,6857.9819,8108.3709
2020-04-08,2815.3686,10386.5453,3780.3445,1964.7573,2743.8865,5271.7961,6814.7836,8076.2098
2020-04-09,2825.9036,10463.0463,3792.8105,1997.1361,2752.588,5322.4614,6851.494,8099.727
2020-04-10,2796.6312,10298.4127,3769.1782,1949.8848,2749.8466,5208.5102,6705.0521,8057.1597
2020-04-13,2783.0476,10223.1633,3753.2566,1923.0814,2739.1666,5169.1757,6617.7777,8017.3925
2020-04-14,2827.283,10475.7052,3825.6991,1985.426,2785.72,5288.593,6827.3531,8160.033
2020-04-15,2811.1741,10417.3744,3797.3623,1977.5145,2764.4883,5268.7497,6808.4256,8099.5175
2020-04-16,2819.935,10470.7936,3802.3806,2008.3881,2768.2616,5316.9707,6842.3636,8121.9547
2020-04-17,2838.4945,10527.9907,3839.4871,2020.7696,2809.0757,5318.4547,6887.6506,8205.7574
2020-04-20,2852.5528,10621.4968,3853.4551,2043.437,2819.7938,5381.7857,6950.7818,8236.4981
2020-04-21,2827.0133,10506.8566,3808.0474,2023.9423,2784.5328,5343.8806,6877.3321,8140.4212
2020-04-22,2843.9804,10617.1925,3839.3834,2043.1705,2804.2373,5387.6233,6946.9914,8190.8641
2020-04-23,2838.4994,10564.0458,3829.7525,2029.5244,2797.6612,5357.7904,6882.8675,8165.831
2020-04-24,2808.5293,10423.4622,3796.9721,2003.7478,2776.0245,5273.5474,6795.8292,8098.5538
2020-04-27,2815.4947,10452.1708,3822.769,2018.6659,2805.2202,5265.7248,6852.4442,8153.9445
2020-04-28,2810.0243,10501.1471,3849.1465,2030.7242,2825.1393,5227.846,6916.5376,8201.6567
2020-04-29,2822.4424,10514.1731,3867.032,2030.4769,2844.8143,5226.8116,6926.0991,8242.6243
2020-04-30,2860.0822,10721.7796,3912.5772,2069.4321,2861.9077,5353.8595,7087.227,8326.517
2020-05-06,2878.1402,10883.2183,3936.2539,2110.2665,2863.8452,5451.3159,7189.0305,8359.5189
2020-05-07,2871.5232,10863.2853,3924.8946,2106.8418,2854.423,5445.7519,7169.2197,8332.668
2020-05-08,2895.3444,11001.5794,3963.6217,2125.2433,2873.0125,5507.6965,7231.9329,8399.5923
2020-05-11,2894.802,10969.2819,3960.1803,2102.8251,2871.8476,5496.192,7180.5627,8393.9254
2020-05-12,2891.5564,11015.5584,3960.2378,2124.15,2869.5973,5512.464,7202.6511,8384.2311
2020-05-13,2898.0495,11074.5925,3968.2529,2140.6809,2867.7123,5536.2802,7259.0708,8388.1093
2020-05-14,2870.3422,10962.1473,3925.2177,2117.6473,2834.5328,5487.107,7163.6314,8296.4411
2020-05-15,2868.4587,10964.892,3912.8159,2124.3107,2819.6911,5507.9336,7164.7469,8270.8318
2020-05-18,2875.4176,10921.1453,3922.9117,2114.8582,2837.1721,5478.8218,7097.871,8307.4192
2020-05-19,2898.576,11052.8476,3956.2495,2144.1207,2860.6682,5547.8759,7224.0206,8373.5411
2020-05-20,2883.7378,10948.4771,3935.222,2118.1192,2856.1398,5489.7024,7152.7842,8341.5202
2020-05-21,2867.9237,10845.3964,3913.7949,2099.4317,2846.8239,5426.1745,7068.0293,8305.1833
2020-05-22,2813.7654,10604.9659,3824.064,2046.5956,2775.8096,5328.2268,6940.0972,8114.5992
2020-05-25,2817.9697,10592.8444,3829.3245,2052.3022,2789.7095,5316.6036,6901.4182,8137.5484
2020-05-26,2846.5473,10815.4306,3872.7701,2112.9733,2808.8419,5420.2126,7047.8783,8207.6509
2020-05-27,2836.8036,10682.6976,3845.6135,2071.4735,2795.4807,5369.4992,6952.4057,8170.5327
2020-05-28,2846.2217,10653.4924,3856.6324,2054.964,2809.6648,5361.167,6929.3019,8209.1405
2020-05-29,2852.3512,10746.0764,3867.0232,2086.6658,2806.6643,5406.3403,6995.4155,8208.9818
2020-06-01,2915.4311,11102.1504,3971.3402,2158.2231,2870.3558,5569.48,7244.1847,8401.6453
2020-06-02,2921.398,11112.4965,3983.5677,2145.2857,2885.9208,5566.4438,7248.8671,8430.5667
2020-06-03,2923.3711,11108.3594,3983.6477,2143.1169,2889.1086,5572.3125,7286.8745,8427.4059
2020-06-04,2919.2506,11139.2565,3982.1851,2151.3849,2883.3633,5576.7535,7290.2541,8404.9805
2020-06-05,2930.7993,11180.5979,4001.2509,2166.3751,2896.3495,5585.4231,7333.6204,8441.8484
2020-06-08,2937.7712,11215.76,4021.9549,2153.5642,2909.5867,5575.3036,7334.4816,8473.939
2020-06-09,2956.1116,11284.2423,4047.0293,2181.5887,2928.3043,5610.3774,7387.061,8527.1987
2020-06-10,2943.7525,11335.8626,4039.7051,2201.9882,2908.4753,5615.2417,7439.582,8479.1136
2020-06-11,2920.8968,11243.6167,3995.8846,2195.6376,2876.513,5589.1019,7395.5426,8400.6171
2020-06-12,2919.7408,11251.7077,4003.0829,2206.7641,2884.1157,5591.4871,7405.2016,8409.483
2020-06-15,2890.0306,11192.2735,3954.9883,2219.5495,2838.6074,5590.6435,7361.5562,8293.9296
2020-06-16,2931.7493,11398.9661,4014.5702,2260.4575,2878.9924,5695.3007,7506.6346,8409.9661
2020-06-17,2935.873,11420.8365,4017.5941,2263.9606,2881.1321,5735.4183,7546.4159,8418.1122
2020-06-18,2939.3151,11494.5542,4044.3842,2266.0319,2888.9575,5734.403,7614.9301,8446.3772
2020-06-19,2967.6341,11668.1332,4098.7095,2319.4494,2925.9356,5787.1482,7712.129,8544.4244
2020-06-22,2965.2717,11702.4416,4102.0459,2342.8804,2921.8915,5784.0269,7767.8966,8550.8632
2020-06-23,2970.6203,11794.0093,4121.7944,2382.0473,2925.416,5804.343,7854.6994,8578.4238
2020-06-24,2979.5505,11813.528,4138.9895,2382.4734,2943.4733,5789.0893,7865.1614,8623.8161
2020-06-29,2961.5164,11752.3591,4109.7164,2372.5363,2925.4834,5762.4378,7814.5452,8560.6922
2020-06-30,2984.6741,11992.3468,4163.9637,2438.1967,2942.0741,5864.4164,8015.5054,8640.5773
2020-07-01,3025.981,12112.9645,4247.7835,2419.6294,3009.8611,5881.8875,8095.7354,8819.1829
2020-07-02,3090.5693,12269.4885,4335.8445,2424.3934,3084.2381,5975.2794,8175.843,9033.0796
2020-07-03,3152.8126,12433.2649,4419.5955,2462.5624,3159.1583,6051.5099,8287.8982,9236.0278
2020-07-06,3332.8807,12941.7205,4670.0949,2529.487,3374.1362,6299.8551,8632.0609,9829.8028
2020-07-07,3345.3369,13163.9796,4698.1264,2591.2634,3381.7608,6380.0276,8813.2943,9850.3762
2020-07-08,3403.4401,13406.3724,4774.0042,2651.9694,3429.9449,6535.4151,8966.5899,10024.1714
2020-07-09,3450.5935,13754.7439,4840.7712,2757.6534,3442.0205,6693.7452,9213.6509,10113.9445
2020-07-10,3383.3222,13671.2441,4753.1333,2778.4567,3351.78,6676.4373,9149.6906,9882.7261
2020-07-13,3443.2863,14149.144,4852.9612,2889.4265,3390.115,6899.5175,9502.2956,10027.0127
2020-07-14,3414.6186,13996.4641,4806.6902,2858.6719,3348.0312,6807.727,9373.006,9927.6957
2020-07-15,3361.3044,13734.1288,4744.4687,2813.0607,3313.7646,6638.8384,9150.3743,9794.5817
2020-07-16,3210.0986,12996.3397,4516.2532,2646.2604,3162.0251,6319.9981,8656.1758,9349.9935
2020-07-17,3214.1287,13114.9384,4544.7007,2662.4024,3185.8909,6344.5912,8760.506,9375.8053
2020-07-20,3314.149,13448.8492,4680.3046,2697.3006,3287.915,6526.8325,8972.5786,9683.3977
2020-07-21,3320.8947,13536.1735,4691.0425,2736.5118,3286.8146,6563.3239,9009.2054,9680.4041
2020-07-22,3333.1635,13657.0295,4714.4454,2769.028,3291.3605,6620.6893,9103.5988,9707.3241
2020-07-23,3325.1102,13661.4997,4712.4357,2799.6735,3284.1103,6620.0859,9071.827,9694.6317
2020-07-24,3196.7684,12935.6969,4505.5906,2627.8426,3158.2854,6283.9831,8555.1425,9310.0166
2020-07-27,3205.2268,12976.8672,4528.45,2631.7619,3163.2306,6298.7351,8612.6285,9350.4502
2020-07-28,3227.9604,13147.3536,4568.2576,2666.5213,3185.8904,6359.6637,8752.9992,9408.8123
2020-07-29,3294.5521,13557.4411,4679.008,2767.4018,3243.3849,6530.2712,9010.847,9586.0985
2020-07-30,3286.822,13466.8549,4656.1506,2743.6336,3231.5193,6511.436,8945.4535,9556.6063
2020-07-31,3310.0065,13637.8826,4695.0462,2795.3998,3249.3375,6579.6696,9087.8592,9612.9192
2020-08-03,3367.9658,13964.5618,4771.3108,2868.8821,3281.1012,6739.8085,9295.8512,9732.832
2020-08-04,3371.6875,13860.4591,4775.8024,2832.8447,3312.1336,6697.7071,9199.2969,9789.573
2020-08-05,3377.5648,13960.925,4777.1089,2860.2415,3292.3094,6772.8422,9275.2423,9772.589
2020-08-06,3386.4631,13863.1298,4762.7642,2814.3737,3292.2003,6770.3016,9222.7909,9798.7426
2020-08-07,3354.0352,13648.4996,4707.9262,2749.9533,3263.7455,6688.8822,9095.9286,9707.9816
2020-08-10,3379.2524,13657.3134,4724.8697,2735.2561,3285.7602,6725.2956,9079.2589,9760.5009
2020-08-11,3340.29,13466.2675,4681.7837,2688.7004,3262.8244,6600.8472,8974.4587,9671.645
2020-08-12,3319.2656,13308.5217,4647.6446,2635.5022,3249.7381,6528.3999,8916.4511,9614.0586
